index,filename,config,einsteinR,ellipseratio,orientation,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
22195,image-022195.png,raysie,21.4143,0.1228,178.1804,SersicSphere,13.9459,22.7131,3.6873,27.9379,73.3706,4.3022,13.6843,12.8644,5.3848
22196,image-022196.png,raysie,53.6178,0.2132,0.8201,SersicSphere,51.7102,347.3135,4.8900,19.5096,13.9837,1.5733,18.2299,50.4478,-11.3564
22197,image-022197.png,raysie,25.8597,0.3142,99.4193,SersicSphere,11.9293,174.3694,3.5555,25.2083,170.7539,4.7257,18.0627,-11.8718,1.1704
22198,image-022198.png,raysie,16.6818,0.5435,128.2037,SersicSphere,7.5286,85.8682,3.2117,2.9736,88.6813,3.5651,10.3421,0.5424,7.5090
22199,image-022199.png,raysie,40.7388,0.5942,7.5928,SersicSphere,19.1783,298.9534,4.0762,36.3670,129.5915,2.1974,11.4773,9.2842,-16.7813
22200,image-022200.png,raysie,54.8154,0.7107,123.9908,SersicSphere,18.9248,131.2574,2.0207,31.0613,96.7542,1.8224,14.9941,-12.4798,14.2268
22201,image-022201.png,raysie,40.0168,0.5957,147.5332,SersicSphere,25.6275,227.5698,2.9508,13.6742,87.1279,3.9001,10.5560,-17.2907,-18.9157
22202,image-022202.png,raysie,44.8525,0.5585,18.2102,SersicSphere,27.3981,137.7720,1.7571,6.9193,167.8014,3.5709,19.0243,-20.2876,18.4138
22203,image-022203.png,raysie,22.6560,0.7388,74.2903,SersicSphere,17.5715,303.8902,1.6842,35.6434,119.5601,3.8657,19.0268,9.7979,-14.5862
22204,image-022204.png,raysie,13.6378,0.8436,47.6608,SersicSphere,9.2168,95.9213,4.9265,29.2360,35.0911,3.0630,15.4656,-0.9508,9.1676
22205,image-022205.png,raysie,18.6801,0.1732,19.8248,SersicSphere,4.3200,166.9007,2.8621,14.4133,104.3157,1.4671,11.1336,-4.2076,0.9791
22206,image-022206.png,raysie,22.3235,0.1049,96.7978,SersicSphere,16.5511,4.8548,3.9892,28.9419,133.3374,4.9211,10.4157,16.4917,1.4007
22207,image-022207.png,raysie,43.8713,0.1610,175.6174,SersicSphere,21.3905,131.8882,3.7865,36.8917,71.2113,1.8501,17.0358,-14.2820,15.9241
22208,image-022208.png,raysie,32.8936,0.2832,53.7762,SersicSphere,3.0152,241.1173,4.0225,39.7994,133.5171,2.0791,17.6468,-1.4564,-2.6401
22209,image-022209.png,raysie,30.0026,0.4368,163.6698,SersicSphere,34.4527,91.8806,3.1769,16.3335,22.0626,1.2281,10.2949,-1.1306,34.4341
22210,image-022210.png,raysie,68.3522,0.6122,168.0710,SersicSphere,66.1695,140.1735,3.8165,9.8817,125.3590,1.9799,13.4356,-50.8174,42.3793
22211,image-022211.png,raysie,42.6924,0.3284,96.2204,SersicSphere,26.4468,314.0166,3.6049,13.4795,5.2012,3.0743,12.9308,18.3770,-19.0189
22212,image-022212.png,raysie,46.8716,0.2397,21.5736,SersicSphere,19.4932,172.4747,4.8116,18.1035,71.7931,3.8812,11.0226,-19.3253,2.5529
22213,image-022213.png,raysie,63.3872,0.2805,112.0712,SersicSphere,23.6797,354.6667,4.9356,24.1620,92.5382,2.0209,14.5169,23.5772,-2.2010
22214,image-022214.png,raysie,32.8800,0.5376,139.4032,SersicSphere,15.7173,36.3010,4.4162,28.5989,57.2303,3.9443,11.0505,12.6669,9.3051
22215,image-022215.png,raysie,57.6863,0.1568,8.6159,SersicSphere,19.7953,112.9446,3.3325,35.7484,12.3476,4.7815,17.8064,-7.7170,18.2291
22216,image-022216.png,raysie,7.7826,0.1771,45.3417,SersicSphere,4.4016,283.6318,2.7058,28.2869,75.9790,1.3637,17.0183,1.0374,-4.2776
22217,image-022217.png,raysie,34.5286,0.6716,59.6051,SersicSphere,31.3653,69.2856,3.6186,35.2398,47.7885,2.1687,11.2335,11.0942,29.3377
22218,image-022218.png,raysie,7.3497,0.4283,54.1232,SersicSphere,4.7052,16.4152,2.0112,18.0628,122.2278,1.0997,17.3664,4.5134,1.3297
22219,image-022219.png,raysie,4.6767,0.5826,42.0786,SersicSphere,1.4391,179.9738,1.2137,39.0972,20.4681,2.6251,17.2613,-1.4391,0.0007
22220,image-022220.png,raysie,25.5015,0.4154,161.0918,SersicSphere,17.1373,63.4576,4.9246,29.6271,44.1330,4.3298,16.1511,7.6580,15.3311
22221,image-022221.png,raysie,73.3167,0.4167,147.0280,SersicSphere,75.0481,56.2750,2.6747,3.6769,140.8499,3.5176,11.4790,41.6673,62.4184
22222,image-022222.png,raysie,30.5269,0.2565,169.7317,SersicSphere,16.8329,218.4156,2.1119,22.3194,24.2885,3.1079,19.3369,-13.1890,-10.4593
22223,image-022223.png,raysie,27.2761,0.4146,92.0103,SersicSphere,23.2748,312.5546,1.6816,32.8539,23.1058,3.6372,19.9204,15.7406,-17.1450
22224,image-022224.png,raysie,37.3503,0.1889,47.1562,SersicSphere,7.9822,216.2446,3.1987,39.0759,43.1700,3.6185,15.0946,-6.4377,-4.7194
22225,image-022225.png,raysie,18.5799,0.1535,68.1112,SersicSphere,7.1494,316.7513,4.3667,9.1872,55.3640,1.8659,10.1262,5.2075,-4.8985
22226,image-022226.png,raysie,4.7867,0.2726,2.6828,SersicSphere,4.0816,236.7353,2.2602,5.7704,165.1049,3.1335,11.1172,-2.2388,-3.4129
22227,image-022227.png,raysie,4.7767,0.7640,12.1886,SersicSphere,1.6027,199.7692,3.5122,2.7172,62.2056,3.7887,11.1113,-1.5082,-0.5421
22228,image-022228.png,raysie,70.4807,0.3188,88.9838,SersicSphere,29.5192,195.2247,1.1298,17.6922,68.0116,3.9300,13.8232,-28.4831,-7.7519
22229,image-022229.png,raysie,25.9988,0.8740,97.6380,SersicSphere,28.6851,98.2279,1.2782,14.3197,13.0099,2.2859,19.7793,-4.1052,28.3899
22230,image-022230.png,raysie,41.3416,0.5850,90.1708,SersicSphere,9.2332,122.3274,2.3186,8.6334,56.3731,1.0232,12.7393,-4.9375,7.8021
22231,image-022231.png,raysie,34.7505,0.1010,17.0368,SersicSphere,33.0959,291.9508,4.7400,5.1333,143.7447,1.8348,15.4885,12.3716,-30.6966
22232,image-022232.png,raysie,55.5791,0.5495,14.1020,SersicSphere,5.8013,254.8367,2.6154,13.3638,60.8973,2.2024,19.1240,-1.5174,-5.5993
22233,image-022233.png,raysie,54.2080,0.1125,10.0247,SersicSphere,8.1313,18.6625,4.5330,8.4598,1.5665,2.6000,12.1828,7.7038,2.6020
22234,image-022234.png,raysie,28.0546,0.1005,113.7390,SersicSphere,26.3124,251.8663,4.6784,36.0544,86.3133,4.4571,14.9157,-8.1893,-25.0055
22235,image-022235.png,raysie,35.6927,0.3841,97.8031,SersicSphere,22.9706,13.9367,4.9269,28.0791,19.4671,2.2361,18.4624,22.2944,5.5324
22236,image-022236.png,raysie,60.0706,0.3268,14.5003,SersicSphere,3.3364,185.8672,4.2191,29.7617,142.7064,3.7955,17.5329,-3.3189,-0.3411
22237,image-022237.png,raysie,42.0774,0.3851,61.9812,SersicSphere,19.5354,130.8052,1.3364,25.1879,19.7854,1.2452,17.6790,-12.7662,14.7871
22238,image-022238.png,raysie,43.2679,0.6426,100.3395,SersicSphere,1.2997,202.0908,3.4592,32.7571,157.7101,3.3985,11.1461,-1.2043,-0.4888
22239,image-022239.png,raysie,70.9949,0.7893,104.0947,SersicSphere,34.9957,265.6410,3.3315,26.3366,127.6777,3.9270,12.9174,-2.6599,-34.8945
22240,image-022240.png,raysie,72.5506,0.4557,137.3402,SersicSphere,55.6889,131.4288,1.5825,7.5212,43.9618,2.7860,18.0783,-36.8487,41.7543
22241,image-022241.png,raysie,58.4491,0.1706,18.9037,SersicSphere,32.7607,303.1131,3.5352,19.4776,77.5820,1.7639,11.4508,17.8970,-27.4402
22242,image-022242.png,raysie,63.4771,0.8291,134.8765,SersicSphere,16.6826,109.3275,2.3051,15.2716,176.7037,4.3117,16.6420,-5.5214,15.7424
22243,image-022243.png,raysie,62.9409,0.5590,110.8684,SersicSphere,23.4794,68.2117,1.3868,26.2838,11.5976,3.2056,11.7190,8.7150,21.8021
22244,image-022244.png,raysie,9.1333,0.8216,137.5104,SersicSphere,9.8250,40.3938,2.2635,8.3486,35.4950,3.0760,10.4546,7.4828,6.3670
22245,image-022245.png,raysie,70.4676,0.7123,159.9066,SersicSphere,64.1124,160.1609,4.0030,28.8755,72.6807,1.6799,13.4184,-60.3073,21.7585
22246,image-022246.png,raysie,46.2866,0.1840,113.8245,SersicSphere,52.7882,263.3527,2.1204,2.8324,42.4989,4.3732,19.2185,-6.1106,-52.4333
22247,image-022247.png,raysie,55.8771,0.1371,174.2467,SersicSphere,42.5456,154.6008,2.3029,31.1865,70.8087,3.4073,17.7252,-38.4332,18.2487
22248,image-022248.png,raysie,67.7190,0.3097,15.6337,SersicSphere,17.7098,138.8258,4.6653,28.1173,155.8655,3.9238,15.9247,-13.3304,11.6593
22249,image-022249.png,raysie,35.7393,0.3059,38.6076,SersicSphere,34.4654,275.0058,4.5444,15.6031,159.3160,2.8234,14.3484,3.0073,-34.3340
22250,image-022250.png,raysie,58.1552,0.8574,143.0620,SersicSphere,65.8377,53.0681,2.6671,28.7054,142.6576,1.5126,19.6874,39.5596,52.6274
22251,image-022251.png,raysie,42.0179,0.6598,65.3293,SersicSphere,45.4062,324.8924,2.5087,35.1390,164.2641,2.3120,14.2430,37.1456,-26.1137
22252,image-022252.png,raysie,46.9762,0.1072,114.1834,SersicSphere,35.7389,279.4378,1.8696,27.3667,156.2659,2.2274,13.2417,5.8603,-35.2552
22253,image-022253.png,raysie,43.7710,0.3357,20.3102,SersicSphere,42.4085,57.2576,1.5969,6.8618,5.7898,2.7027,13.5316,22.9372,35.6703
22254,image-022254.png,raysie,23.6617,0.4851,102.7577,SersicSphere,25.8333,54.1493,2.4500,4.4816,172.9277,3.1948,12.9571,15.1299,20.9391
22255,image-022255.png,raysie,69.8978,0.8815,163.6036,SersicSphere,27.6817,95.3120,4.7134,8.7561,159.1653,2.8830,17.1504,-2.5628,27.5628
22256,image-022256.png,raysie,3.8562,0.7163,24.9330,SersicSphere,1.5281,195.6382,3.3463,31.1382,123.3862,4.3388,14.2802,-1.4716,-0.4119
22257,image-022257.png,raysie,66.0982,0.6448,121.0237,SersicSphere,4.8989,101.8135,3.9405,8.2046,69.4602,3.5456,17.8936,-1.0029,4.7951
22258,image-022258.png,raysie,71.5809,0.6728,137.4838,SersicSphere,17.4674,141.7339,1.2879,17.9622,120.3053,2.9964,17.0864,-13.7144,10.8178
22259,image-022259.png,raysie,48.8763,0.8284,60.3689,SersicSphere,13.4298,220.9864,1.8613,2.0273,152.7546,1.0369,10.4260,-10.1377,-8.8083
22260,image-022260.png,raysie,16.1645,0.6438,68.8378,SersicSphere,18.4333,116.2483,3.1924,13.7022,61.1502,1.0184,19.9420,-8.1524,16.5326
22261,image-022261.png,raysie,70.6861,0.2211,148.4773,SersicSphere,45.3580,126.0250,1.5439,1.1106,7.7946,3.3226,14.6640,-26.6768,36.6838
22262,image-022262.png,raysie,60.6937,0.8985,157.3803,SersicSphere,16.9449,285.9676,4.1083,28.9031,34.9728,3.6808,13.4233,4.6614,-16.2911
22263,image-022263.png,raysie,49.8643,0.5285,83.5117,SersicSphere,24.7480,258.4145,1.6749,11.0461,175.3640,1.2408,12.6802,-4.9702,-24.2438
22264,image-022264.png,raysie,55.6556,0.1440,48.8324,SersicSphere,10.4631,28.5149,4.1366,6.2876,117.0720,4.0508,12.0391,9.1938,4.9949
22265,image-022265.png,raysie,3.0133,0.7770,144.0961,SersicSphere,1.6512,61.6682,1.9097,3.2866,168.3477,1.7876,18.1629,0.7836,1.4534
22266,image-022266.png,raysie,56.3559,0.8248,11.6581,SersicSphere,13.8185,267.5288,2.5237,39.9933,2.1841,4.6855,16.0546,-0.5958,-13.8057
22267,image-022267.png,raysie,11.1061,0.2003,87.6800,SersicSphere,12.8039,1.7658,2.9492,6.8020,107.9438,2.2609,11.6490,12.7978,0.3945
22268,image-022268.png,raysie,10.0097,0.1438,5.2126,SersicSphere,8.0189,273.0852,4.5161,17.2866,148.3638,1.7964,10.7076,0.4316,-8.0073
22269,image-022269.png,raysie,64.7636,0.8780,158.5034,SersicSphere,58.2719,277.1766,2.0388,11.0677,36.2325,1.5932,12.9299,7.2798,-57.8154
22270,image-022270.png,raysie,69.5095,0.6107,97.7606,SersicSphere,73.2190,51.2506,3.5501,8.2444,77.7201,1.2997,19.4905,45.8289,57.1028
22271,image-022271.png,raysie,56.4530,0.7404,142.3227,SersicSphere,23.5247,15.8073,4.9586,22.6414,39.4406,1.7762,14.2730,22.6351,6.4082
22272,image-022272.png,raysie,50.8092,0.8513,166.4988,SersicSphere,54.0969,158.8647,3.9926,3.1406,33.1273,1.2967,13.9323,-50.4578,19.5058
22273,image-022273.png,raysie,59.1196,0.4469,35.0578,SersicSphere,63.6433,29.8207,3.3692,9.0641,80.1850,1.8098,14.6715,55.2160,31.6490
22274,image-022274.png,raysie,30.3733,0.2174,39.6813,SersicSphere,5.2351,348.2166,2.0239,24.9974,168.3936,1.5853,14.6976,5.1248,-1.0691
22275,image-022275.png,raysie,9.5383,0.5360,41.4809,SersicSphere,10.1512,264.1701,4.3206,28.1723,100.8201,1.7563,15.5267,-1.0311,-10.0987
22276,image-022276.png,raysie,5.4754,0.7995,145.9115,SersicSphere,5.4783,242.2135,2.3813,24.0965,4.0943,4.3861,14.4793,-2.5539,-4.8466
22277,image-022277.png,raysie,27.7045,0.6471,152.4824,SersicSphere,29.9437,73.1440,1.6161,32.0881,165.8850,3.7776,17.3163,8.6827,28.6572
22278,image-022278.png,raysie,16.8983,0.6225,81.7347,SersicSphere,13.7927,167.8723,2.6647,9.8893,100.7731,1.0753,10.1199,-13.4849,2.8977
22279,image-022279.png,raysie,52.4291,0.8250,21.9057,SersicSphere,53.5086,70.4390,3.2239,8.3067,116.6071,4.9314,15.0922,17.9152,50.4204
22280,image-022280.png,raysie,52.1086,0.2075,73.9044,SersicSphere,13.9307,337.8735,3.9841,15.9796,66.3439,1.5095,14.5606,12.9047,-5.2470
22281,image-022281.png,raysie,74.8821,0.8004,145.7671,SersicSphere,49.0895,138.0735,3.4189,23.1491,133.6539,4.1502,14.0513,-36.5228,32.8005
22282,image-022282.png,raysie,48.4027,0.1857,64.8216,SersicSphere,43.4673,56.4168,3.5884,26.8743,79.7318,2.2523,19.6986,24.0438,36.2119
22283,image-022283.png,raysie,34.3441,0.3341,88.7000,SersicSphere,39.2720,117.6897,1.0484,37.7961,35.5766,4.1101,16.1750,-18.2490,34.7744
22284,image-022284.png,raysie,59.0703,0.8984,161.9828,SersicSphere,6.7280,22.1149,3.8065,24.4071,9.8878,4.7004,10.2260,6.2331,2.5329
22285,image-022285.png,raysie,3.3912,0.8587,76.8239,SersicSphere,2.9282,171.8045,1.0989,23.4380,82.8547,4.4274,18.7913,-2.8983,0.4174
22286,image-022286.png,raysie,59.4968,0.5802,123.5510,SersicSphere,11.4863,293.2321,2.7524,18.2008,92.9878,1.5380,15.0033,4.5308,-10.5549
22287,image-022287.png,raysie,47.3008,0.4600,60.2473,SersicSphere,52.1012,274.5405,1.4509,26.0356,94.2960,1.3458,17.7246,4.1245,-51.9377
22288,image-022288.png,raysie,46.2094,0.7165,146.1858,SersicSphere,51.1511,178.4281,4.2346,23.8965,76.7878,1.0140,11.0446,-51.1318,1.4032
22289,image-022289.png,raysie,69.9608,0.1247,23.5646,SersicSphere,63.9170,255.2661,3.6898,16.8641,72.8190,3.9844,11.7030,-16.2560,-61.8152
22290,image-022290.png,raysie,7.9163,0.5174,2.8489,SersicSphere,7.7751,47.0357,1.7369,39.9782,32.7358,3.6767,10.2218,5.2991,5.6897
22291,image-022291.png,raysie,63.2412,0.8519,158.5434,SersicSphere,24.8554,219.1014,1.5066,20.8776,116.3643,2.6751,18.6259,-19.2885,-15.6761
22292,image-022292.png,raysie,31.6705,0.5720,156.9972,SersicSphere,35.4948,43.1948,1.9038,25.1323,23.2504,3.8139,12.3632,25.8768,24.2955
22293,image-022293.png,raysie,29.3990,0.8528,156.0541,SersicSphere,34.5298,18.4193,4.7936,4.7439,90.9604,2.7681,19.1817,32.7609,10.9104
22294,image-022294.png,raysie,62.9406,0.3353,121.1551,SersicSphere,63.6871,81.1828,3.8370,22.9083,50.2822,2.6121,12.6377,9.7621,62.9345
22295,image-022295.png,raysie,18.3612,0.6929,150.4504,SersicSphere,13.6108,214.7140,2.0354,29.5884,147.2915,3.8636,19.2360,-11.1882,-7.7511
22296,image-022296.png,raysie,27.2487,0.5315,169.8912,SersicSphere,13.8855,15.7780,4.6946,18.0070,54.0968,2.2970,19.6971,13.3623,3.7756
22297,image-022297.png,raysie,56.0049,0.7766,175.2931,SersicSphere,43.2999,182.1110,4.2239,12.7391,125.1374,2.5613,10.7180,-43.2706,-1.5949
22298,image-022298.png,raysie,65.6177,0.5963,159.0942,SersicSphere,64.2641,65.2025,4.3073,17.0919,127.2393,3.4214,10.9886,26.9532,58.3387
22299,image-022299.png,raysie,62.2622,0.7167,72.6044,SersicSphere,64.5146,97.5991,3.4248,34.2452,116.7852,3.7843,12.0621,-8.5315,63.9480
22300,image-022300.png,raysie,64.4185,0.8377,82.1091,SersicSphere,76.2065,14.3167,1.6792,29.6840,121.2677,1.8594,12.6855,73.8398,18.8444
22301,image-022301.png,raysie,68.3521,0.3265,48.3024,SersicSphere,51.8942,227.7163,4.4960,26.0926,4.1204,1.3139,12.8744,-34.9145,-38.3925
22302,image-022302.png,raysie,12.4282,0.3017,136.8062,SersicSphere,6.9177,55.4514,2.5321,27.2367,46.1049,3.2021,15.8466,3.9231,5.6978
22303,image-022303.png,raysie,60.2714,0.2084,95.2699,SersicSphere,34.3070,74.8131,3.5417,39.4161,146.3282,3.7227,11.1992,8.9874,33.1089
22304,image-022304.png,raysie,70.6205,0.5548,99.2898,SersicSphere,5.9920,149.2734,4.8304,4.7101,119.4638,2.5390,13.0648,-5.1508,3.0616
22305,image-022305.png,raysie,22.0047,0.4763,135.4402,SersicSphere,12.3739,72.1310,4.5774,4.5912,24.7722,1.4152,11.1364,3.7968,11.7770
22306,image-022306.png,raysie,44.4805,0.2769,22.9123,SersicSphere,44.5703,2.9958,1.3113,8.1682,88.7298,3.8423,18.6911,44.5094,2.3294
22307,image-022307.png,raysie,24.2564,0.4207,83.3151,SersicSphere,4.1920,193.5939,2.8007,20.6648,105.3154,3.8468,19.7716,-4.0745,-0.9853
22308,image-022308.png,raysie,9.9704,0.2946,168.3362,SersicSphere,4.3602,129.7984,1.4649,27.3093,57.7672,4.6442,10.3794,-2.7909,3.3499
22309,image-022309.png,raysie,67.9587,0.3534,156.3980,SersicSphere,13.1053,108.2603,3.6664,24.6696,127.2497,1.3683,10.1078,-4.1064,12.4454
22310,image-022310.png,raysie,49.9498,0.8397,76.2808,SersicSphere,59.3306,328.5694,2.4577,11.5087,72.1832,2.3907,19.3562,50.6252,-30.9388
22311,image-022311.png,raysie,58.7911,0.2161,113.5145,SersicSphere,30.3419,324.2229,1.1333,13.0766,99.1900,3.0956,19.7068,24.6163,-17.7389
22312,image-022312.png,raysie,70.0507,0.4607,99.2455,SersicSphere,9.7944,217.1993,3.0907,7.8695,109.8653,4.6039,11.8986,-7.8016,-5.9216
22313,image-022313.png,raysie,53.7579,0.5306,120.3791,SersicSphere,17.0038,203.9005,1.1916,39.0601,14.9606,2.0833,19.8131,-15.5458,-6.8891
22314,image-022314.png,raysie,69.1184,0.2865,63.3848,SersicSphere,55.9145,14.1946,1.0464,22.3784,9.7652,4.4502,10.8665,54.2074,13.7112
22315,image-022315.png,raysie,43.2359,0.1372,90.1633,SersicSphere,4.7988,211.3631,4.0146,16.5427,86.0645,1.2013,18.9183,-4.0976,-2.4976
22316,image-022316.png,raysie,49.1057,0.5681,80.9105,SersicSphere,57.4219,0.9099,4.2309,6.2316,163.0671,1.5324,16.4379,57.4147,0.9119
22317,image-022317.png,raysie,34.6605,0.1090,120.0417,SersicSphere,26.0107,60.8642,1.0814,28.6413,16.0805,3.9077,10.3182,12.6641,22.7195
22318,image-022318.png,raysie,36.4435,0.4276,165.0451,SersicSphere,17.0026,162.8121,3.2295,7.0248,146.0296,2.4001,17.5198,-16.2433,5.0244
22319,image-022319.png,raysie,20.2964,0.8360,91.4383,SersicSphere,18.2526,215.7778,2.1950,26.8744,104.1682,1.1004,10.0365,-14.8081,-10.6713
22320,image-022320.png,raysie,13.3323,0.5534,178.3401,SersicSphere,5.5668,108.8616,1.0006,15.7967,19.8202,2.5508,13.6614,-1.7996,5.2678
22321,image-022321.png,raysie,42.5125,0.5095,104.9592,SersicSphere,2.1206,357.6977,4.9197,29.6971,155.0459,3.1505,18.3533,2.1189,-0.0852
22322,image-022322.png,raysie,65.4922,0.4083,145.5405,SersicSphere,62.9904,59.9910,2.9098,16.8848,112.4308,2.3805,12.7317,31.5038,54.5463
22323,image-022323.png,raysie,27.5767,0.4949,162.7799,SersicSphere,6.3468,31.9203,3.8090,39.2211,161.0068,3.0736,19.5014,5.3870,3.3558
22324,image-022324.png,raysie,74.8115,0.6737,108.6787,SersicSphere,66.3032,215.2700,1.2200,22.5812,71.3714,1.8756,18.1770,-54.1326,-38.2855
22325,image-022325.png,raysie,16.8507,0.1084,158.7254,SersicSphere,5.0335,182.4621,1.0760,4.7193,85.7877,1.4278,15.2674,-5.0289,-0.2162
22326,image-022326.png,raysie,5.8040,0.4444,145.1517,SersicSphere,2.2970,243.3603,1.0022,24.3952,11.4261,3.1052,16.4451,-1.0299,-2.0531
22327,image-022327.png,raysie,9.1463,0.1579,139.9018,SersicSphere,2.0316,25.3454,2.6498,24.4454,77.8345,1.0865,15.3120,1.8361,0.8697
22328,image-022328.png,raysie,15.5620,0.1319,135.9195,SersicSphere,10.4033,284.3155,4.8684,18.5835,104.1993,1.6723,18.6055,2.5723,-10.0802
22329,image-022329.png,raysie,35.3793,0.2568,108.8740,SersicSphere,5.4066,211.4243,2.9630,31.5905,155.1041,2.8101,19.3476,-4.6136,-2.8189
22330,image-022330.png,raysie,28.6154,0.6072,162.4150,SersicSphere,18.2816,37.2588,3.8573,2.7909,75.8723,3.1986,14.1758,14.5505,11.0680
22331,image-022331.png,raysie,6.0383,0.7211,71.6963,SersicSphere,4.0119,29.4743,2.2592,1.7723,28.2414,3.4792,17.5303,3.4927,1.9740
22332,image-022332.png,raysie,57.5064,0.5540,86.7279,SersicSphere,38.0758,183.8851,4.9181,39.3286,105.1467,1.2700,14.0543,-37.9883,-2.5799
22333,image-022333.png,raysie,18.9274,0.7485,77.9155,SersicSphere,2.1057,27.6067,3.3136,33.7538,81.2215,4.3114,15.4314,1.8659,0.9758
22334,image-022334.png,raysie,44.4316,0.7346,69.7210,SersicSphere,14.4381,170.1538,3.5793,8.7650,166.5048,3.8128,16.0076,-14.2255,2.4690
22335,image-022335.png,raysie,63.0787,0.3332,104.4372,SersicSphere,51.7052,60.0149,3.9826,22.1322,22.3440,1.4442,15.3936,25.8410,44.7847
22336,image-022336.png,raysie,19.5556,0.8519,28.4619,SersicSphere,22.1407,329.9338,1.0809,25.7245,99.3914,4.1953,15.1664,19.1616,-11.0925
22337,image-022337.png,raysie,6.9948,0.1902,179.4814,SersicSphere,1.1690,272.0754,2.7920,16.7252,51.7779,4.7772,16.4675,0.0423,-1.1682
22338,image-022338.png,raysie,71.8869,0.3850,104.9617,SersicSphere,80.1250,73.6394,1.6482,3.2832,167.4133,4.7270,14.2472,22.5698,76.8806
22339,image-022339.png,raysie,74.6733,0.4568,40.4819,SersicSphere,33.3174,225.8414,3.1475,23.5225,103.6071,2.4365,11.6476,-23.2105,-23.9024
22340,image-022340.png,raysie,23.4374,0.8043,35.3418,SersicSphere,10.5573,296.7119,3.7801,15.5855,37.6983,1.1423,13.5819,4.7455,-9.4306
22341,image-022341.png,raysie,65.1488,0.3109,132.0194,SersicSphere,67.1096,254.3570,1.6258,29.5735,18.5779,4.2618,16.0407,-18.0956,-64.6239
22342,image-022342.png,raysie,63.5147,0.6422,178.9018,SersicSphere,19.7479,82.5280,4.5783,7.7406,174.9091,4.3761,15.4979,2.5681,19.5802
22343,image-022343.png,raysie,8.6030,0.8176,18.2000,SersicSphere,8.3841,345.3409,4.6319,18.1266,95.6375,2.5696,17.6235,8.1112,-2.1217
22344,image-022344.png,raysie,36.9847,0.4714,10.5584,SersicSphere,18.8207,225.0468,3.9058,33.9376,98.1565,1.3327,12.6201,-13.2973,-13.3191
22345,image-022345.png,raysie,64.3739,0.6091,75.7115,SersicSphere,16.3287,254.1418,2.4915,25.6328,102.9883,3.1036,15.2832,-4.4619,-15.7072
22346,image-022346.png,raysie,26.2788,0.8996,116.6082,SersicSphere,22.1782,4.6684,2.9871,28.5815,155.9908,3.4597,16.9594,22.1046,1.8050
22347,image-022347.png,raysie,50.3341,0.5314,116.9780,SersicSphere,32.5080,39.6238,1.1112,8.1041,80.4601,1.3664,12.0260,25.0392,20.7318
22348,image-022348.png,raysie,67.0192,0.8632,172.8158,SersicSphere,49.8122,97.0224,2.0584,5.0936,149.1613,2.0821,17.8671,-6.0899,49.4386
22349,image-022349.png,raysie,28.2291,0.7054,8.9734,SersicSphere,26.9713,357.4587,2.4184,28.6210,13.5323,1.2458,13.7481,26.9448,-1.1959
22350,image-022350.png,raysie,31.7186,0.8763,88.3426,SersicSphere,2.5732,324.8267,2.3418,7.5648,136.9960,3.3011,12.1038,2.1034,-1.4823
22351,image-022351.png,raysie,5.7568,0.4565,120.6257,SersicSphere,5.3678,351.7471,4.1127,29.2011,36.4083,3.5098,18.5940,5.3123,-0.7705
22352,image-022352.png,raysie,70.8510,0.1078,78.2584,SersicSphere,57.8742,53.8331,1.5308,1.3594,64.6360,4.8670,19.3390,34.1538,46.7219
22353,image-022353.png,raysie,43.0323,0.3844,23.7018,SersicSphere,51.1277,246.0345,3.8230,34.9747,16.8119,2.0781,15.4656,-20.7674,-46.7200
22354,image-022354.png,raysie,46.8544,0.7390,152.2504,SersicSphere,25.7582,188.0719,4.3844,20.0886,30.4805,4.0380,15.4021,-25.5030,-3.6168
22355,image-022355.png,raysie,66.8005,0.3555,152.9409,SersicSphere,77.8279,46.2297,2.9178,34.4363,164.0103,4.6334,11.6212,53.8389,56.2010
22356,image-022356.png,raysie,70.1841,0.8065,166.0541,SersicSphere,36.7524,293.1809,2.0831,28.0985,168.5466,1.2194,14.4919,14.4670,-33.7853
22357,image-022357.png,raysie,26.5517,0.7128,138.0451,SersicSphere,19.5409,14.1222,1.9867,9.2622,31.1020,4.0712,19.6125,18.9503,4.7678
22358,image-022358.png,raysie,28.0089,0.7542,27.7262,SersicSphere,8.1278,191.3888,3.5891,32.0664,73.3124,1.6695,18.8745,-7.9678,-1.6050
22359,image-022359.png,raysie,6.3392,0.6371,157.2247,SersicSphere,5.0287,100.2812,1.3339,22.6275,3.9842,4.2538,11.6729,-0.8975,4.9479
22360,image-022360.png,raysie,5.6513,0.2165,70.6683,SersicSphere,1.0439,11.7029,4.5082,12.5265,135.9805,4.3784,12.4513,1.0222,0.2118
22361,image-022361.png,raysie,59.8964,0.5579,148.1212,SersicSphere,52.0781,295.4744,1.3232,17.5954,59.2469,1.2753,19.9779,22.3992,-47.0150
22362,image-022362.png,raysie,74.8173,0.3895,136.9494,SersicSphere,82.9381,277.7216,1.4930,23.7226,47.9189,4.5052,12.2241,11.1435,-82.1861
22363,image-022363.png,raysie,62.7903,0.6474,34.4422,SersicSphere,36.1106,81.4858,4.6856,11.2593,97.8821,2.8502,19.2844,5.3463,35.7127
22364,image-022364.png,raysie,72.2878,0.7072,61.1011,SersicSphere,1.9440,25.4308,1.5512,10.2260,108.8056,4.0470,19.1447,1.7557,0.8348
